,record,AGENUM,AGE_r999,age,ageR,ageRR,PROV,Q0QC,RégionR,REGIO,AREA,sexe,ENFA,EMPLO,OCCUP,REVENX,REVEN,PROP,SCOL,scolR,LANGU,langR,ETHNr1,ETHNr2,ETHNr3,ETHNr4,ETHNr5,ETHNr6,ETHNr7,ETHNr8,ETHNr9,ETHNr10,ETHNr11,ETHNr12,ETHNr96,ETHNr99,FSA,FSA_rA9A,QPC1r1,QPC1r2,QPC1r2_inv,QPC1r3,QPC1r4,QPC1r4_inv,QPC1r5,QPC2,XQPC3,XQPC3A,QPC3r1,QPC3r5,QPC3r2,QPC3r6,QPC3r3,QPC3r7,QPC3r4,QPC3r8,QPC4r1,QPC4r2,QPC4r3,QPC4r4,QPC4r5,QPC4r6,QPC4r7,QPC5r1,QPC5r1_inv,QPC5r2,QPC5r3,QPC5r4,QPC5r1R,QPC5r2R,QPC5r3R,QPC5r4R,QPC6r1,QPC6r2,QPC6r3,QPC6r4,QPC6r1R,QPC6r2R,QPC6r3R,QPC6r4R,POND,cons,FAC1_1,Ind.Col_5,FAC1_2,Pré_Iden,FAC2_2,Est_Iden,FAC1_3,Symbol,FAC2_3,Norma,FAC3_3,Fonction,FAC1_4,Souv.fédé,filter_$,cinq_cohortes
761,3372.0,77.0,0.0,8.0,3.0,6.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,7.0,,,,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H3L,0.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.586589182154837,4.0,-0.0060251247880648146,2.0,0.8533653405505028,1.0,0.6305715639119664,1.0,0.700984564137272,1.0,1.1677296879297387,1.0,-0.4652094674801033,2.0,0.10791296260428401,2.0,1.0,6.0
762,3374.0,36.0,0.0,4.0,2.0,3.0,6.0,7.0,4.0,3.0,3.0,2.0,1.0,6.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J9E,0.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.751419468603913,2.0,-0.7120689880344002,2.0,0.8665787495742252,1.0,-0.8329033018634634,2.0,1.3419612574336424,1.0,-0.9640277516827359,2.0,-1.136662846727981,2.0,0.4739574005192184,2.0,1.0,3.0
763,3375.0,56.0,0.0,6.0,3.0,5.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,3.0,7.0,,,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h4c,0.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.093535804375333,4.0,-0.372515340725182,2.0,-0.44633179764811676,2.0,-0.7715267237838775,2.0,0.3220348637011122,1.0,0.3707305319970471,1.0,0.1288754401216095,1.0,-1.5421901398296158,3.0,1.0,5.0
764,3382.0,46.0,0.0,5.0,2.0,4.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H3L,0.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.7657085059118454,4.0,-1.4097143190114068,2.0,-1.0217543641417572,2.0,-0.1176030038932436,2.0,-1.0051083028237244,2.0,1.980921476548909,1.0,-0.3023986669424244,2.0,-1.5421901398296158,3.0,1.0,4.0
765,3387.0,60.0,0.0,6.0,3.0,5.0,6.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,8.0,6.0,6.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G0V,0.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.1080305615744797,2.0,0.9356994985006531,1.0,0.9863018776034604,1.0,-1.527279725471852,2.0,0.44305990105446347,1.0,1.0514481240118294,1.0,-0.2728611583166919,2.0,1.4820311706936353,1.0,1.0,5.0
766,3394.0,66.0,0.0,7.0,3.0,6.0,6.0,13.0,4.0,1.0,2.0,1.0,2.0,7.0,,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h7g,0.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.5750694502401323,3.0,-0.9626999308428603,2.0,-0.10175572895169954,2.0,1.745245358169812,1.0,-1.3451601294876347,2.0,0.7391039377029947,1.0,-0.5208612773684449,2.0,-0.9001608075701331,3.0,1.0,6.0
767,3396.0,49.0,0.0,5.0,2.0,4.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,6.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h3e,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.6816976287656554,4.0,0.23250093390771026,1.0,0.9305580181807678,1.0,1.7314900173902688,1.0,0.3376960416660686,1.0,-0.9679269357317484,2.0,1.8060611994570681,1.0,-1.5421901398296158,3.0,0.0,4.0
768,3398.0,48.0,0.0,5.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,6.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1C,0.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3802024124682377,4.0,-0.6971188052683227,2.0,-1.3617510651981708,2.0,-0.44683280100905787,2.0,-0.6371139009383935,2.0,-0.9113889600237995,2.0,-1.1296244266163709,2.0,-0.19656038631677364,2.0,1.0,4.0
769,3410.0,64.0,0.0,6.0,3.0,5.0,6.0,12.0,3.0,2.0,2.0,1.0,2.0,7.0,,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G6w,0.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,0.46710069573809326,1.0,-0.22020405156762124,2.0,0.3403253591323892,1.0,-1.6159081166897724,2.0,1.1408264916312774,1.0,0.9351043510244242,1.0,-0.5278475890621146,2.0,1.4820311706936353,1.0,1.0,5.0
770,3411.0,73.0,0.0,7.0,3.0,6.0,6.0,6.0,4.0,1.0,2.0,1.0,2.0,7.0,,8.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H9J,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.63710020003705,4.0,0.8523488930558165,1.0,1.1113701914887422,1.0,1.0063771927960135,1.0,0.5850297628910248,1.0,0.11500178541159323,1.0,-1.474127344801896,2.0,-1.2211754736998746,3.0,0.0,6.0
771,3413.0,64.0,0.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,7.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1E,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.46710069573809326,2.0,1.8624739390232934,1.0,1.1089152289604995,1.0,0.3734735711593576,1.0,0.7202962829273992,1.0,1.5425118235828057,1.0,0.282563407572673,1.0,0.4739574005192184,2.0,1.0,5.0
772,3422.0,54.0,0.0,5.0,2.0,4.0,6.0,15.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J0t,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9562019356962175,2.0,-0.7092236893810077,2.0,-0.8566105623857478,2.0,-0.012144584348724735,2.0,-0.491531281818995,2.0,1.1516315743196317,1.0,0.49898416400717094,1.0,0.4739574005192184,2.0,0.0,4.0
773,3423.0,73.0,0.0,7.0,3.0,6.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,7.0,,4.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H1S,0.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.9707871870089484,1.0,1.0461240362642374,1.0,0.9569848362282123,1.0,-1.1954597141605912,2.0,0.8580120543020646,1.0,0.8755547823718273,1.0,-1.3183549643758268,2.0,1.4820311706936353,1.0,1.0,6.0
774,3426.0,50.0,0.0,5.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,6.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G2b,0.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.15709019103978766,5.0,-1.3705355025799741,2.0,0.3138985410849447,1.0,1.311041614861087,1.0,-1.3136447437124343,2.0,-1.5069530954630763,2.0,0.19826275037297542,1.0,-1.5421901398296158,3.0,1.0,4.0
775,3428.0,64.0,0.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g2c,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.46710069573809326,2.0,-0.2323089356803062,2.0,-0.13565213796695136,2.0,-0.11047691535680201,2.0,0.2541288022371717,1.0,0.32974105789985164,1.0,0.30730525203781844,1.0,1.4820311706936353,1.0,1.0,5.0
776,3430.0,21.0,0.0,2.0,1.0,1.0,6.0,5.0,2.0,3.0,3.0,1.0,2.0,4.0,,5.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J2H,0.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.7485115336224273,3.0,-1.9727064785594735,2.0,-0.7955215171070087,2.0,-0.04288098533459123,2.0,-1.4717597366788029,2.0,-0.5683632136139011,2.0,0.4851603341613913,1.0,0.10791296260428401,2.0,1.0,1.0
777,3434.0,85.0,0.0,8.0,3.0,6.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,7.0,,5.0,5.0,1.0,6.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H1T,0.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,0.994172442539742,1.0,0.9207493157345755,1.0,0.3874351771713633,1.0,-1.2236607089385878,2.0,0.9317471478127883,1.0,0.2788902170478645,1.0,-0.45433401184422023,2.0,1.4820311706936353,1.0,0.0,6.0
778,3437.0,46.0,0.0,5.0,2.0,4.0,6.0,12.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G6w,0.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.4036786020862193,5.0,-1.176878857622417,2.0,-0.9152446451362442,2.0,0.6514954382737974,1.0,0.21686751977646493,1.0,-2.2756503156755037,2.0,0.41191812948175466,1.0,-1.5421901398296158,3.0,1.0,4.0
779,3438.0,70.0,0.0,7.0,3.0,6.0,6.0,6.0,4.0,1.0,2.0,2.0,2.0,7.0,,4.0,4.0,1.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H9S,0.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,3.2342272259845237,4.0,1.3976640694352769,1.0,0.8533653405505028,1.0,0.6305715639119664,1.0,-0.5324305101785973,2.0,0.39847796316889483,1.0,-0.6498499593378458,2.0,-1.5421901398296158,3.0,0.0,6.0
780,3440.0,43.0,0.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g1h,0.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.317748271034458,3.0,1.0432787376108448,1.0,-2.2651561017963773,2.0,0.5614058602619372,1.0,-1.5006702182299254,2.0,0.8927369128450096,1.0,3.0564830175386986,1.0,-0.5791461414403918,3.0,1.0,3.0
781,3443.0,47.0,0.0,5.0,2.0,4.0,6.0,16.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J3p,0.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.2315389938934664,5.0,0.5840409670787498,1.0,0.7807520305602416,1.0,1.7171953952715397,1.0,1.1530301586163507,1.0,-1.6857348177947138,2.0,-0.5564964363734706,2.0,-1.5421901398296158,3.0,1.0,4.0
782,3444.0,28.0,0.0,3.0,1.0,2.0,6.0,12.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,6.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G7A,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.09184146389229556,1.0,-0.2323089356803062,2.0,0.837261708198977,1.0,-0.5010832905522022,2.0,-0.27024827101543275,2.0,-0.8129934605229464,2.0,0.3968217394779207,1.0,1.4820311706936353,1.0,1.0,1.0
783,3449.0,34.0,0.0,3.0,1.0,2.0,6.0,7.0,4.0,3.0,1.0,2.0,1.0,2.0,6.0,4.0,4.0,2.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J8v,0.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.6200027171724414,4.0,-2.681477142208338,2.0,-0.15952466326475168,2.0,1.400230938259209,1.0,-0.6371139009383935,2.0,-0.9113889600237995,2.0,-1.1296244266163709,2.0,-1.5421901398296158,3.0,0.0,1.0
784,3453.0,52.0,0.0,5.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,,3.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g2b,0.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.15218463895738463,4.0,-0.0060251247880648146,2.0,-0.4231635156853775,2.0,0.27771909140499573,1.0,-0.37621568004055284,2.0,-0.8494396194954039,2.0,1.1466790275057026,1.0,-0.554640065986491,3.0,1.0,4.0
785,3458.0,33.0,0.0,3.0,1.0,2.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,4.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4J,0.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.42652347452837164,3.0,1.5257655903674676,1.0,-0.37082826433005184,2.0,0.7369791650961478,1.0,0.8360958378706924,1.0,0.8779545542476259,1.0,0.1674411144325344,1.0,-0.9001608075701331,3.0,1.0,1.0
786,3463.0,56.0,0.0,6.0,3.0,5.0,6.0,16.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J6J,0.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.7632773638557688,2.0,1.0461240362642374,1.0,0.5240277557681674,1.0,0.2541087789555708,1.0,-0.35381551044432974,2.0,0.4846745331086536,1.0,-1.101934207941329,2.0,0.4739574005192184,2.0,0.0,5.0
787,3467.0,64.0,0.0,6.0,3.0,5.0,6.0,15.0,1.0,1.0,2.0,1.0,2.0,7.0,,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J7R,0.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.9793178648802907,2.0,-0.3575651579591045,2.0,0.9985919605310254,1.0,-1.54267609880718,2.0,0.028904327288875153,1.0,-0.324329532827769,2.0,-0.5335497734410756,2.0,0.44945132506531765,2.0,1.0,5.0
788,3468.0,91.0,0.0,8.0,3.0,6.0,6.0,6.0,4.0,1.0,2.0,1.0,2.0,7.0,,3.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h3e,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.9707871870089484,2.0,1.8624739390232934,1.0,0.8665787495742252,1.0,-0.8329033018634634,2.0,1.3625934555996906,1.0,0.3069932406617023,1.0,-1.3928271702300352,2.0,0.4699750213966099,2.0,1.0,6.0
789,3471.0,25.0,0.0,3.0,1.0,2.0,6.0,12.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G6Z,0.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.24361482217647204,4.0,-0.5717440847386609,2.0,-0.44633179764811676,2.0,-0.7715267237838775,2.0,0.45397954977421273,1.0,-0.2959702805870717,2.0,0.928121749678259,1.0,-0.5341163696551987,3.0,1.0,1.0
790,3475.0,28.0,0.0,3.0,1.0,2.0,6.0,16.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,4.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J3H,0.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.42652347452837164,4.0,-0.5838489688513459,2.0,0.4229625528401021,1.0,0.6638981790932797,1.0,-0.3542994636091807,2.0,-0.8518393913712027,2.0,-0.3391170513026587,2.0,-0.21310170352545732,2.0,1.0,1.0
